"";"ref.date";"ticker";"price.adjusted"
"672";2020-09-17;"BOVA11.SA";96,370003
"673";2020-09-18;"BOVA11.SA";94,639999
"674";2020-09-21;"BOVA11.SA";93,400002
"675";2020-09-22;"BOVA11.SA";93,669998
"676";2020-09-23;"BOVA11.SA";92,169998
"677";2020-09-24;"BOVA11.SA";93,300003
"678";2020-09-25;"BOVA11.SA";93,5
"679";2020-09-28;"BOVA11.SA";91,199997
"680";2020-09-29;"BOVA11.SA";89,919998
"681";2020-09-30;"BOVA11.SA";91,050003
"682";2020-10-01;"BOVA11.SA";91,910004
"683";2020-10-02;"BOVA11.SA";90,110001
"684";2020-10-05;"BOVA11.SA";92,639999
"685";2020-10-06;"BOVA11.SA";92,029999
"686";2020-10-07;"BOVA11.SA";91,949997
"687";2020-10-08;"BOVA11.SA";94,269997
"688";2020-10-09;"BOVA11.SA";93,650002
"689";2020-10-13;"BOVA11.SA";94,800003
"690";2020-10-14;"BOVA11.SA";95,589996
"691";2020-10-15;"BOVA11.SA";95,339996
"692";2020-10-16;"BOVA11.SA";94,540001
"693";2020-10-19;"BOVA11.SA";95
"694";2020-10-20;"BOVA11.SA";96,669998
"695";2020-10-21;"BOVA11.SA";96,650002
"696";2020-10-22;"BOVA11.SA";98,059998
"697";2020-10-23;"BOVA11.SA";97,440002
"698";2020-10-26;"BOVA11.SA";97,230003
"699";2020-10-27;"BOVA11.SA";95,68
"700";2020-10-28;"BOVA11.SA";91,559998
"701";2020-10-29;"BOVA11.SA";92,800003
"702";2020-10-30;"BOVA11.SA";90,660004
"703";2020-11-03;"BOVA11.SA";92,260002
"704";2020-11-04;"BOVA11.SA";94,160004
"705";2020-11-05;"BOVA11.SA";96,949997
"706";2020-11-06;"BOVA11.SA";97,190002
"707";2020-11-09;"BOVA11.SA";99,5
"708";2020-11-10;"BOVA11.SA";101
"709";2020-11-11;"BOVA11.SA";100,889999
"710";2020-11-12;"BOVA11.SA";98,699997
"711";2020-11-13;"BOVA11.SA";100,830002
"712";2020-11-16;"BOVA11.SA";102,510002
"713";2020-11-17;"BOVA11.SA";103,099998
"714";2020-11-18;"BOVA11.SA";101,919998
"715";2020-11-19;"BOVA11.SA";102,730003
"716";2020-11-23;"BOVA11.SA";103,279999
"717";2020-11-24;"BOVA11.SA";105,720001
"718";2020-11-25;"BOVA11.SA";105,830002
"719";2020-11-26;"BOVA11.SA";106,019997
"720";2020-11-27;"BOVA11.SA";106,440002
"721";2020-11-30;"BOVA11.SA";105
"722";2020-12-01;"BOVA11.SA";107,050003
"723";2020-12-02;"BOVA11.SA";107,75
"724";2020-12-03;"BOVA11.SA";108,150002
"725";2020-12-04;"BOVA11.SA";109,43
"726";2020-12-07;"BOVA11.SA";109,309998
"727";2020-12-08;"BOVA11.SA";109,440002
"728";2020-12-09;"BOVA11.SA";108,769997
"729";2020-12-10;"BOVA11.SA";110,699997
"730";2020-12-11;"BOVA11.SA";110,790001
"731";2020-12-14;"BOVA11.SA";110,199997
"732";2020-12-15;"BOVA11.SA";111,760002
"733";2020-12-16;"BOVA11.SA";113,349998
"734";2020-12-17;"BOVA11.SA";113,989998
"735";2020-12-18;"BOVA11.SA";113,5
"736";2020-12-21;"BOVA11.SA";111,43
"737";2020-12-22;"BOVA11.SA";112,25
"738";2020-12-23;"BOVA11.SA";113,139999
"739";2020-12-28;"BOVA11.SA";114,699997
"740";2020-12-29;"BOVA11.SA";114,970001
"741";2020-12-30;"BOVA11.SA";114,650002
"742";2021-01-04;"BOVA11.SA";114,089996
"743";2021-01-05;"BOVA11.SA";114,690002
"744";2021-01-06;"BOVA11.SA";115,550003
"745";2021-01-07;"BOVA11.SA";118,370003
"746";2021-01-08;"BOVA11.SA";120,400002
"747";2021-01-11;"BOVA11.SA";118,620003
"748";2021-01-12;"BOVA11.SA";119,449997
"749";2021-01-13;"BOVA11.SA";117,360001
"750";2021-01-14;"BOVA11.SA";118,68
"751";2021-01-15;"BOVA11.SA";115,779999
"752";2021-01-18;"BOVA11.SA";116,540001
"753";2021-01-19;"BOVA11.SA";116
"754";2021-01-20;"BOVA11.SA";115,239998
"755";2021-01-21;"BOVA11.SA";113,809998
"756";2021-01-22;"BOVA11.SA";113,18
"757";2021-01-26;"BOVA11.SA";112,080002
"758";2021-01-27;"BOVA11.SA";111,589996
"759";2021-01-28;"BOVA11.SA";114,510002
"760";2021-01-29;"BOVA11.SA";110,559998
"761";2021-02-01;"BOVA11.SA";113,059998
"762";2021-02-02;"BOVA11.SA";113,849998
"763";2021-02-03;"BOVA11.SA";115,25
"764";2021-02-04;"BOVA11.SA";114,620003
"765";2021-02-05;"BOVA11.SA";115,82
"766";2021-02-08;"BOVA11.SA";115,18
"767";2021-02-09;"BOVA11.SA";114,910004
"768";2021-02-10;"BOVA11.SA";113,919998
"769";2021-02-11;"BOVA11.SA";114,900002
"770";2021-02-12;"BOVA11.SA";115,050003
"771";2021-02-17;"BOVA11.SA";115,860001
"772";2021-02-18;"BOVA11.SA";114,610001
"773";2021-02-19;"BOVA11.SA";113,82
"774";2021-02-22;"BOVA11.SA";108,25
"775";2021-02-23;"BOVA11.SA";110,760002
"776";2021-02-24;"BOVA11.SA";111,459999
"777";2021-02-25;"BOVA11.SA";108,089996
"778";2021-02-26;"BOVA11.SA";105,589996
"779";2021-03-01;"BOVA11.SA";105,940002
"780";2021-03-02;"BOVA11.SA";107,5
"781";2021-03-03;"BOVA11.SA";107,160004
"782";2021-03-04;"BOVA11.SA";108,57
"783";2021-03-05;"BOVA11.SA";110,93
"784";2021-03-08;"BOVA11.SA";105,349998
"785";2021-03-09;"BOVA11.SA";107,190002
"786";2021-03-10;"BOVA11.SA";108,629997
"787";2021-03-11;"BOVA11.SA";110,449997
"788";2021-03-12;"BOVA11.SA";109,851357
"789";2021-03-15;"BOVA11.SA";110,519699
"790";2021-03-16;"BOVA11.SA";109,71434
"791";2021-03-17;"BOVA11.SA";112,149292
"792";2021-03-18;"BOVA11.SA";110,498611
"793";2021-03-19;"BOVA11.SA";111,830147
"794";2021-03-22;"BOVA11.SA";110,636162
"795";2021-03-23;"BOVA11.SA";108,985153
"796";2021-03-24;"BOVA11.SA";107,832138
"797";2021-03-25;"BOVA11.SA";109,452454
"798";2021-03-26;"BOVA11.SA";110,44693
"799";2021-03-29;"BOVA11.SA";111,060303
"800";2021-03-30;"BOVA11.SA";112,437523
"801";2021-03-31;"BOVA11.SA";112,226799
"802";2021-04-01;"BOVA11.SA";110,901711
"803";2021-04-05;"BOVA11.SA";113,084106
"804";2021-04-06;"BOVA11.SA";113,063538
"805";2021-04-07;"BOVA11.SA";113,182114
"806";2021-04-08;"BOVA11.SA";113,75
"807";2021-04-09;"BOVA11.SA";113,010002
"808";2021-04-12;"BOVA11.SA";114,400002
"809";2021-04-13;"BOVA11.SA";114,669998
"810";2021-04-14;"BOVA11.SA";115,599998
"811";2021-04-15;"BOVA11.SA";116,199997
"812";2021-04-16;"BOVA11.SA";116,459999
"813";2021-04-19;"BOVA11.SA";116,339996
"814";2021-04-20;"BOVA11.SA";115,480003
"815";2021-04-22;"BOVA11.SA";114,949997
"816";2021-04-23;"BOVA11.SA";115,970001
"817";2021-04-26;"BOVA11.SA";115,949997
"818";2021-04-27;"BOVA11.SA";114,779999
"819";2021-04-28;"BOVA11.SA";116,400002
"820";2021-04-29;"BOVA11.SA";115,32
"821";2021-04-30;"BOVA11.SA";114,400002
"822";2021-05-03;"BOVA11.SA";114,68
"823";2021-05-04;"BOVA11.SA";113,269997
"824";2021-05-05;"BOVA11.SA";115,150002
"825";2021-05-06;"BOVA11.SA";115,43
"826";2021-05-07;"BOVA11.SA";117,459999
"827";2021-05-10;"BOVA11.SA";117,139999
"828";2021-05-11;"BOVA11.SA";118,129997
"829";2021-05-12;"BOVA11.SA";115,269997
"830";2021-05-13;"BOVA11.SA";116,040001
"831";2021-05-14;"BOVA11.SA";117,239998
"832";2021-05-17;"BOVA11.SA";118,309998
"833";2021-05-18;"BOVA11.SA";118,190002
"834";2021-05-19;"BOVA11.SA";118,010002
"835";2021-05-20;"BOVA11.SA";117,910004
"836";2021-05-21;"BOVA11.SA";118,010002
"837";2021-05-24;"BOVA11.SA";119,260002
"838";2021-05-25;"BOVA11.SA";118,400002
"839";2021-05-26;"BOVA11.SA";119,239998
"840";2021-05-27;"BOVA11.SA";119,589996
"841";2021-05-28;"BOVA11.SA";120,720001
"842";2021-05-31;"BOVA11.SA";121,25
"843";2021-06-01;"BOVA11.SA";123,330002
"844";2021-06-02;"BOVA11.SA";124,669998
"845";2021-06-04;"BOVA11.SA";125,050003
"846";2021-06-07;"BOVA11.SA";125,75
"847";2021-06-08;"BOVA11.SA";124,709999
"848";2021-06-09;"BOVA11.SA";124,879997
"849";2021-06-10;"BOVA11.SA";125
"850";2021-06-11;"BOVA11.SA";124,480003
"851";2021-06-14;"BOVA11.SA";125,150002
"852";2021-06-15;"BOVA11.SA";125,18
"853";2021-06-16;"BOVA11.SA";124,220001
"854";2021-06-17;"BOVA11.SA";123,089996
"855";2021-06-18;"BOVA11.SA";123,269997
"856";2021-06-21;"BOVA11.SA";124,230003
"857";2021-06-22;"BOVA11.SA";123,82
"858";2021-06-23;"BOVA11.SA";123,540001
"859";2021-06-24;"BOVA11.SA";124,529999
"860";2021-06-25;"BOVA11.SA";122,5
"861";2021-06-28;"BOVA11.SA";122,449997
"862";2021-06-29;"BOVA11.SA";122,309998
"863";2021-06-30;"BOVA11.SA";121,809998
"864";2021-07-01;"BOVA11.SA";120,730003
"865";2021-07-02;"BOVA11.SA";122,779999
"866";2021-07-05;"BOVA11.SA";121,970001
"867";2021-07-06;"BOVA11.SA";120,300003
"868";2021-07-07;"BOVA11.SA";122,279999
"869";2021-07-08;"BOVA11.SA";120,660004
"870";2021-07-12;"BOVA11.SA";122,779999
"871";2021-07-13;"BOVA11.SA";123,32
"872";2021-07-14;"BOVA11.SA";123,470001
"873";2021-07-15;"BOVA11.SA";122,800003
"874";2021-07-16;"BOVA11.SA";121,150002
"875";2021-07-19;"BOVA11.SA";119,739998
"876";2021-07-20;"BOVA11.SA";120,599998
"877";2021-07-21;"BOVA11.SA";121,120003
"878";2021-07-22;"BOVA11.SA";121,43
"879";2021-07-23;"BOVA11.SA";120,199997
"880";2021-07-26;"BOVA11.SA";121,199997
"881";2021-07-27;"BOVA11.SA";119,760002
"882";2021-07-28;"BOVA11.SA";121,449997
"883";2021-07-29;"BOVA11.SA";120,730003
"884";2021-07-30;"BOVA11.SA";117,110001
"885";2021-08-02;"BOVA11.SA";117,599998
"886";2021-08-03;"BOVA11.SA";118,730003
"887";2021-08-04;"BOVA11.SA";116,959999
"888";2021-08-05;"BOVA11.SA";116,93
"889";2021-08-06;"BOVA11.SA";118,239998
"890";2021-08-09;"BOVA11.SA";118,139999
"891";2021-08-10;"BOVA11.SA";117,57
"892";2021-08-11;"BOVA11.SA";117,260002
"893";2021-08-12;"BOVA11.SA";115,870003
"894";2021-08-13;"BOVA11.SA";116,559998
"895";2021-08-16;"BOVA11.SA";114,629997
"896";2021-08-17;"BOVA11.SA";113,349998
"897";2021-08-18;"BOVA11.SA";112,059998
"898";2021-08-19;"BOVA11.SA";112,849998
"899";2021-08-20;"BOVA11.SA";113,650002
"900";2021-08-23;"BOVA11.SA";113,050003
"901";2021-08-24;"BOVA11.SA";115,629997
"902";2021-08-25;"BOVA11.SA";116,139999
"903";2021-08-26;"BOVA11.SA";114,07
"904";2021-08-27;"BOVA11.SA";116,18
"905";2021-08-30;"BOVA11.SA";115,080002
"906";2021-08-31;"BOVA11.SA";114,080002
"907";2021-09-01;"BOVA11.SA";114,800003
"908";2021-09-02;"BOVA11.SA";112,150002
"909";2021-09-03;"BOVA11.SA";112,089996
"910";2021-09-06;"BOVA11.SA";113,480003
"911";2021-09-08;"BOVA11.SA";109,080002
"912";2021-09-09;"BOVA11.SA";111,510002
"913";2021-09-10;"BOVA11.SA";109,879997
"914";2021-09-13;"BOVA11.SA";112,120003
"915";2021-09-14;"BOVA11.SA";111,699997
"916";2021-09-15;"BOVA11.SA";110,68
"917";2021-09-16;"BOVA11.SA";109,440002
"918";2021-09-17;"BOVA11.SA";107,139999
"919";2021-09-20;"BOVA11.SA";104,769997
"920";2021-09-21;"BOVA11.SA";105,769997
"921";2021-09-22;"BOVA11.SA";107,989998
"922";2021-09-23;"BOVA11.SA";109,599998
"923";2021-09-24;"BOVA11.SA";109,029999
"924";2021-09-27;"BOVA11.SA";108,889999
"925";2021-09-28;"BOVA11.SA";105,830002
"926";2021-09-29;"BOVA11.SA";106,830002
"927";2021-09-30;"BOVA11.SA";106,489998
"928";2021-10-01;"BOVA11.SA";108,489998
"929";2021-10-04;"BOVA11.SA";106,18
"930";2021-10-05;"BOVA11.SA";106,120003
"931";2021-10-06;"BOVA11.SA";106,370003
"932";2021-10-07;"BOVA11.SA";106,419998
"933";2021-10-08;"BOVA11.SA";108,389999
"934";2021-10-11;"BOVA11.SA";107,75
"935";2021-10-13;"BOVA11.SA";109,239998
"936";2021-10-14;"BOVA11.SA";108,970001
"937";2021-10-15;"BOVA11.SA";110,220001
"938";2021-10-18;"BOVA11.SA";109,949997
"939";2021-10-19;"BOVA11.SA";106,800003
"940";2021-10-20;"BOVA11.SA";106,730003
"941";2021-10-21;"BOVA11.SA";103,650002
"942";2021-10-22;"BOVA11.SA";102,330002
"943";2021-10-25;"BOVA11.SA";104,550003
"944";2021-10-26;"BOVA11.SA";102,25
"945";2021-10-27;"BOVA11.SA";102,400002
"946";2021-10-28;"BOVA11.SA";100,610001
"947";2021-10-29;"BOVA11.SA";99,68
"948";2021-11-01;"BOVA11.SA";101,519997
"949";2021-11-03;"BOVA11.SA";102
"950";2021-11-04;"BOVA11.SA";99,650002
"951";2021-11-05;"BOVA11.SA";100,809998
"952";2021-11-08;"BOVA11.SA";100,830002
"953";2021-11-09;"BOVA11.SA";101,389999
"954";2021-11-10;"BOVA11.SA";102,019997
"955";2021-11-11;"BOVA11.SA";103,550003
"956";2021-11-12;"BOVA11.SA";102,129997
"957";2021-11-16;"BOVA11.SA";100,360001
"958";2021-11-17;"BOVA11.SA";99,25
"959";2021-11-18;"BOVA11.SA";98,650002
"960";2021-11-19;"BOVA11.SA";99,269997
"961";2021-11-22;"BOVA11.SA";98,239998
"962";2021-11-23;"BOVA11.SA";100
"963";2021-11-24;"BOVA11.SA";100,660004
"964";2021-11-25;"BOVA11.SA";101,989998
"965";2021-11-26;"BOVA11.SA";98,389999
"966";2021-11-29;"BOVA11.SA";99,010002
"967";2021-11-30;"BOVA11.SA";98,349998
"968";2021-12-01;"BOVA11.SA";97,089996
"969";2021-12-02;"BOVA11.SA";100,43
"970";2021-12-03;"BOVA11.SA";101,32
"971";2021-12-06;"BOVA11.SA";103
"972";2021-12-07;"BOVA11.SA";103,629997
"973";2021-12-08;"BOVA11.SA";104,199997
"974";2021-12-09;"BOVA11.SA";102,139999
"975";2021-12-10;"BOVA11.SA";103,730003
"976";2021-12-13;"BOVA11.SA";103,5
"977";2021-12-14;"BOVA11.SA";102,699997
"978";2021-12-15;"BOVA11.SA";103,199997
"979";2021-12-16;"BOVA11.SA";104,410004
"980";2021-12-17;"BOVA11.SA";103,099998
"981";2021-12-20;"BOVA11.SA";101
"982";2021-12-21;"BOVA11.SA";101,419998
"983";2021-12-22;"BOVA11.SA";101,43
"984";2021-12-23;"BOVA11.SA";100,849998
"985";2021-12-27;"BOVA11.SA";101,599998
"986";2021-12-28;"BOVA11.SA";101,059998
"987";2021-12-29;"BOVA11.SA";100,25
"988";2021-12-30;"BOVA11.SA";100,800003
"989";2022-01-03;"BOVA11.SA";99,93
"990";2022-01-04;"BOVA11.SA";99,57
"991";2022-01-05;"BOVA11.SA";97,099998
"992";2022-01-06;"BOVA11.SA";97,849998
"993";2022-01-07;"BOVA11.SA";98,699997
"994";2022-01-10;"BOVA11.SA";98,43
"995";2018-01-03;"PETR4.SA";12,592288
"996";2018-01-04;"PETR4.SA";12,614908
"997";2018-01-05;"PETR4.SA";12,69031
"998";2018-01-08;"PETR4.SA";12,841116
"999";2018-01-09;"PETR4.SA";12,841116
"1000";2018-01-10;"PETR4.SA";12,667689
"1001";2018-01-11;"PETR4.SA";13,007002
"1002";2018-01-12;"PETR4.SA";13,044703
"1003";2018-01-15;"PETR4.SA";13,082405
"1004";2018-01-16;"PETR4.SA";13,308616
"1005";2018-01-17;"PETR4.SA";13,843976
"1006";2018-01-18;"PETR4.SA";13,738411
"1007";2018-01-19;"PETR4.SA";13,768575
"1008";2018-01-22;"PETR4.SA";13,926919
"1009";2018-01-23;"PETR4.SA";13,75349
"1010";2018-01-24;"PETR4.SA";14,582922
"1011";2018-01-25;"PETR4.SA";14,582922
"1012";2018-01-26;"PETR4.SA";15,027802
"1013";2018-01-29;"PETR4.SA";14,967482
"1014";2018-01-30;"PETR4.SA";14,696025
"1015";2018-01-31;"PETR4.SA";14,854373
"1016";2018-02-01;"PETR4.SA";15,472676
"1017";2018-02-02;"PETR4.SA";15,057962
"1018";2018-02-05;"PETR4.SA";14,356716
"1019";2018-02-06;"PETR4.SA";15,073043
"1020";2018-02-07;"PETR4.SA";14,658325
"1021";2018-02-08;"PETR4.SA";14,364254
"1022";2018-02-09;"PETR4.SA";14,153126
"1023";2018-02-14;"PETR4.SA";14,515058
"1024";2018-02-15;"PETR4.SA";14,628165
"1025";2018-02-16;"PETR4.SA";14,643248
"1026";2018-02-19;"PETR4.SA";15,118284
"1027";2018-02-20;"PETR4.SA";15,412359
"1028";2018-02-21;"PETR4.SA";15,269089
"1029";2018-02-22;"PETR4.SA";15,638563
"1030";2018-02-23;"PETR4.SA";15,9251
"1031";2018-02-26;"PETR4.SA";16,226709
"1032";2018-02-27;"PETR4.SA";16,211628
"1033";2018-02-28;"PETR4.SA";16,181461
"1034";2018-03-01;"PETR4.SA";15,857234
"1035";2018-03-02;"PETR4.SA";16,21917
"1036";2018-03-05;"PETR4.SA";16,679123
"1037";2018-03-06;"PETR4.SA";16,513237
"1038";2018-03-07;"PETR4.SA";16,339811
"1039";2018-03-08;"PETR4.SA";16,362434
"1040";2018-03-09;"PETR4.SA";16,882711
"1041";2018-03-12;"PETR4.SA";16,837469
"1042";2018-03-13;"PETR4.SA";16,671585
"1043";2018-03-14;"PETR4.SA";16,875172
"1044";2018-03-15;"PETR4.SA";16,068357
"1045";2018-03-16;"PETR4.SA";16,158848
"1046";2018-03-19;"PETR4.SA";15,781831
"1047";2018-03-20;"PETR4.SA";15,955252
"1048";2018-03-21;"PETR4.SA";16,626343
"1049";2018-03-22;"PETR4.SA";16,377514
"1050";2018-03-23;"PETR4.SA";16,400135
"1051";2018-03-26;"PETR4.SA";16,611263
"1052";2018-03-27;"PETR4.SA";16,166388
"1053";2018-03-28;"PETR4.SA";15,98542
"1054";2018-03-29;"PETR4.SA";16,143763
"1055";2018-04-02;"PETR4.SA";15,75921
"1056";2018-04-03;"PETR4.SA";15,615943
"1057";2018-04-04;"PETR4.SA";15,367114
"1058";2018-04-05;"PETR4.SA";15,947715
"1059";2018-04-06;"PETR4.SA";16,045742
"1060";2018-04-09;"PETR4.SA";15,480218
"1061";2018-04-10;"PETR4.SA";16,136225
"1062";2018-04-11;"PETR4.SA";16,437834
"1063";2018-04-12;"PETR4.SA";16,347353
"1064";2018-04-13;"PETR4.SA";15,98542
"1065";2018-04-16;"PETR4.SA";15,548081
"1066";2018-04-17;"PETR4.SA";15,857234
"1067";2018-04-18;"PETR4.SA";16,437834
"1068";2018-04-19;"PETR4.SA";16,739449
"1069";2018-04-20;"PETR4.SA";16,860094
"1070";2018-04-23;"PETR4.SA";16,950575
"1071";2018-04-24;"PETR4.SA";16,890251
"1072";2018-04-25;"PETR4.SA";16,385054
"1073";2018-04-26;"PETR4.SA";17,063679
"1074";2018-04-27;"PETR4.SA";17,123999
"1075";2018-04-30;"PETR4.SA";17,320047
"1076";2018-05-02;"PETR4.SA";17,041059
"1077";2018-05-03;"PETR4.SA";16,927956
"1078";2018-05-04;"PETR4.SA";16,792231
"1079";2018-05-07;"PETR4.SA";17,078758
"1080";2018-05-08;"PETR4.SA";17,274807
"1081";2018-05-09;"PETR4.SA";18,684843
"1082";2018-05-10;"PETR4.SA";19,416252
"1083";2018-05-11;"PETR4.SA";19,182503
"1084";2018-05-14;"PETR4.SA";19,785727
"1085";2018-05-15;"PETR4.SA";20,200439
"1086";2018-05-16;"PETR4.SA";20,652857
"1087";2018-05-17;"PETR4.SA";19,56706
"1088";2018-05-18;"PETR4.SA";19,340849
"1089";2018-05-21;"PETR4.SA";18,888432
"1090";2018-05-22;"PETR4.SA";18,669323
"1091";2018-05-23;"PETR4.SA";17,58135
"1092";2018-05-24;"PETR4.SA";15,171187
"1093";2018-05-25;"PETR4.SA";14,959638
"1094";2018-05-28;"PETR4.SA";12,776134
"1095";2018-05-29;"PETR4.SA";14,581867
"1096";2018-05-30;"PETR4.SA";14,340097
"1097";2018-06-01;"PETR4.SA";12,209481
"1098";2018-06-04;"PETR4.SA";13,244567
"1099";2018-06-05;"PETR4.SA";12,534362
"1100";2018-06-06;"PETR4.SA";12,337923
"1101";2018-06-07;"PETR4.SA";11,907267
"1102";2018-06-08;"PETR4.SA";11,521942
"1103";2018-06-11;"PETR4.SA";11,64283
"1104";2018-06-12;"PETR4.SA";11,680605
"1105";2018-06-13;"PETR4.SA";11,461499
"1106";2018-06-14;"PETR4.SA";11,408611
"1107";2018-06-15;"PETR4.SA";11,310391
"1108";2018-06-18;"PETR4.SA";10,955288
"1109";2018-06-19;"PETR4.SA";11,650382
"1110";2018-06-20;"PETR4.SA";12,247258
"1111";2018-06-21;"PETR4.SA";11,408611
"1112";2018-06-22;"PETR4.SA";11,416166
"1113";2018-06-25;"PETR4.SA";11,861934
"1114";2018-06-26;"PETR4.SA";12,118816
"1115";2018-06-27;"PETR4.SA";12,504138
"1116";2018-06-28;"PETR4.SA";12,54192
"1117";2018-06-29;"PETR4.SA";12,987683
"1118";2018-07-02;"PETR4.SA";13,199234
"1119";2018-07-03;"PETR4.SA";13,221899
"1120";2018-07-04;"PETR4.SA";13,30501
"1121";2018-07-05;"PETR4.SA";13,493896
"1122";2018-07-06;"PETR4.SA";13,554336
"1123";2018-07-10;"PETR4.SA";13,410784
"1124";2018-07-11;"PETR4.SA";13,153903
"1125";2018-07-12;"PETR4.SA";13,561892
"1126";2018-07-13;"PETR4.SA";13,682777
"1127";2018-07-16;"PETR4.SA";13,509005
"1128";2018-07-17;"PETR4.SA";13,818773
"1129";2018-07-18;"PETR4.SA";13,637449
"1130";2018-07-19;"PETR4.SA";13,901884
"1131";2018-07-20;"PETR4.SA";14,574312
"1132";2018-07-23;"PETR4.SA";14,551647
"1133";2018-07-24;"PETR4.SA";14,853861
"1134";2018-07-25;"PETR4.SA";15,080519
"1135";2018-07-26;"PETR4.SA";14,664977
"1136";2018-07-27;"PETR4.SA";14,936971
"1137";2018-07-30;"PETR4.SA";15,027633
"1138";2018-07-31;"PETR4.SA";14,899195
"1139";2018-08-01;"PETR4.SA";15,118299
"1140";2018-08-02;"PETR4.SA";15,420513
"1141";2018-08-03;"PETR4.SA";15,949389
"1142";2018-08-06;"PETR4.SA";15,896503
"1143";2018-08-07;"PETR4.SA";15,647174
"1144";2018-08-08;"PETR4.SA";15,216519
"1145";2018-08-09;"PETR4.SA";15,367625
"1146";2018-08-10;"PETR4.SA";14,800975
"1147";2018-08-13;"PETR4.SA";15,140966
"1148";2018-08-14;"PETR4.SA";15,133389
"1149";2018-08-15;"PETR4.SA";14,428983
"1150";2018-08-16;"PETR4.SA";14,353245
"1151";2018-08-17;"PETR4.SA";13,9821
"1152";2018-08-20;"PETR4.SA";13,90636
"1153";2018-08-21;"PETR4.SA";13,421606
"1154";2018-08-22;"PETR4.SA";13,898785
"1155";2018-08-23;"PETR4.SA";13,595816
"1156";2018-08-24;"PETR4.SA";13,860915
"1157";2018-08-27;"PETR4.SA";14,171458
"1158";2018-08-28;"PETR4.SA";13,898785
"1159";2018-08-29;"PETR4.SA";14,61834
"1160";2018-08-30;"PETR4.SA";14,239624
"1161";2018-08-31;"PETR4.SA";14,588043
"1162";2018-09-03;"PETR4.SA";14,391112
"1163";2018-09-04;"PETR4.SA";14,126011
"1164";2018-09-05;"PETR4.SA";14,201755
"1165";2018-09-06;"PETR4.SA";14,383539
"1166";2018-09-10;"PETR4.SA";14,588043
"1167";2018-09-11;"PETR4.SA";14,012402
"1168";2018-09-12;"PETR4.SA";14,353245
"1169";2018-09-13;"PETR4.SA";14,171458
"1170";2018-09-14;"PETR4.SA";14,232054
"1171";2018-09-17;"PETR4.SA";14,694083
"1172";2018-09-18;"PETR4.SA";15,337895
"1173";2018-09-19;"PETR4.SA";15,133389
"1174";2018-09-20;"PETR4.SA";15,050076
"1175";2018-09-21;"PETR4.SA";15,254579
"1176";2018-09-24;"PETR4.SA";15,148541
"1177";2018-09-25;"PETR4.SA";15,209135
"1178";2018-09-26;"PETR4.SA";15,292447
"1179";2018-09-27;"PETR4.SA";16,254381
"1180";2018-09-28;"PETR4.SA";15,974133
"1181";2018-10-01;"PETR4.SA";15,905968
"1182";2018-10-02;"PETR4.SA";17,284485
"1183";2018-10-03;"PETR4.SA";18,019184
"1184";2018-10-04;"PETR4.SA";18,193396
"1185";2018-10-05;"PETR4.SA";18,147945
"1186";2018-10-08;"PETR4.SA";20,147556
"1187";2018-10-09;"PETR4.SA";20,314192
"1188";2018-10-10;"PETR4.SA";19,730974
"1189";2018-10-11;"PETR4.SA";19,155329
"1190";2018-10-15;"PETR4.SA";19,518894
"1191";2018-10-16;"PETR4.SA";20,246021
"1192";2018-10-17;"PETR4.SA";20,033943
"1193";2018-10-18;"PETR4.SA";19,465874
"1194";2018-10-19;"PETR4.SA";19,632507
"1195";2018-10-22;"PETR4.SA";20,094538
"1196";2018-10-23;"PETR4.SA";19,844585
"1197";2018-10-24;"PETR4.SA";19,450727
"1198";2018-10-25;"PETR4.SA";19,935478
"1199";2018-10-26;"PETR4.SA";20,904985
"1200";2018-10-29;"PETR4.SA";20,011221
"1201";2018-10-30;"PETR4.SA";21,207956
"1202";2018-10-31;"PETR4.SA";20,920134
"1203";2018-11-01;"PETR4.SA";20,692902
"1204";2018-11-05;"PETR4.SA";21,329142
"1205";2018-11-06;"PETR4.SA";20,59444
"1206";2018-11-07;"PETR4.SA";19,92033
"1207";2018-11-08;"PETR4.SA";19,200775
"1208";2018-11-09;"PETR4.SA";19,28409
"1209";2018-11-12;"PETR4.SA";19,185623
"1210";2018-11-13;"PETR4.SA";18,360029
"1211";2018-11-14;"PETR4.SA";19,011417
"1212";2018-11-16;"PETR4.SA";19,541615
"1213";2018-11-19;"PETR4.SA";19,693102
"1214";2018-11-21;"PETR4.SA";19,064436
"1215";2018-11-22;"PETR4.SA";19,125273
"1216";2018-11-23;"PETR4.SA";18,532124
"1217";2018-11-26;"PETR4.SA";18,44087
"1218";2018-11-27;"PETR4.SA";19,414244
"1219";2018-11-28;"PETR4.SA";19,300175
"1220";2018-11-29;"PETR4.SA";19,140482
"1221";2018-11-30;"PETR4.SA";19,361012
"1222";2018-12-03;"PETR4.SA";19,726025
"1223";2018-12-04;"PETR4.SA";19,26976
"1224";2018-12-05;"PETR4.SA";19,437057
"1225";2018-12-06;"PETR4.SA";18,699419
"1226";2018-12-07;"PETR4.SA";18,836306
"1227";2018-12-10;"PETR4.SA";17,824909
"1228";2018-12-11;"PETR4.SA";17,71084
"1229";2018-12-12;"PETR4.SA";17,718443
"1230";2018-12-13;"PETR4.SA";17,764072
"1231";2018-12-14;"PETR4.SA";17,52833
"1232";2018-12-17;"PETR4.SA";17,391453
"1233";2018-12-18;"PETR4.SA";16,729862
